sample,real,imag
2684,0.13145025,0.99132276
2685,-0.99966329,0.02594828
2686,0.07984432,-0.99680734
2687,0.98278695,0.18474264
2688,-0.28757182,0.95775908
2689,-0.92200410,-0.38718012
2690,0.48245192,-0.87592244
2691,0.82003027,0.57232010
2692,-0.65577823,0.75495356
2693,-0.68142122,-0.73189145
2694,0.79980731,-0.60025680
2695,0.51236933,0.85876518
2696,-0.90810466,0.41874325
2697,-0.32042712,-0.94727319
2698,0.97583199,-0.21852215
2699,0.11416966,0.99346125
2700,-0.99996352,0.00853846
2701,0.09718838,-0.99526602
2702,0.97942126,0.20182669
2703,-0.30420449,0.95260674
2704,-0.91512287,-0.40317515
2705,0.49763012,-0.86738932
2706,0.80994087,0.58651155
2707,-0.66882390,0.74342090
2708,-0.66857439,-0.74364525
2709,0.81013763,-0.58623976
2710,0.49733904,0.86755627
2711,-0.91525805,0.40286803
2712,-0.30388480,-0.95270878
2713,0.97948891,-0.20149802
2714,0.09685439,0.99529856
2715,-0.99996060,-0.00887403
2716,0.11450305,-0.99342293
2717,0.97575861,0.21884961
2718,-0.32074502,0.94716561
2719,-0.90796411,-0.41904801
2720,0.51265752,-0.85859317
2721,0.79960585,0.60052520
2722,-0.68166685,0.73166269
2723,-0.65552479,-0.75517368
2724,0.82022232,-0.57204485
2725,0.48215786,0.87608433
2726,-0.92213404,0.38687059
2727,-0.28725028,-0.95785558
2728,0.98284888,-0.18441272
2729,0.07950968,0.99683410
2730,-0.99965453,-0.02628389
2731,0.13178308,-0.99127859
2732,0.97180009,0.23580626
2733,-0.33718836,0.94143718
2734,-0.90052998,-0.43479386
2735,0.52752960,-0.84953666
2736,0.78902829,0.61435682
2737,-0.69430315,0.71968263
2738,-0.64227635,-0.76647311
2739,0.83005840,-0.55767643
2740,0.46683043,0.88434684
2741,-0.92873037,0.37075579
2742,-0.27052861,-0.96271193
2743,0.98591089,-0.16727144
2744,0.06214077,0.99806738
2745,-0.99904531,-0.04368587
2746,0.14902322,-0.98883373
2747,0.96754688,0.25269148
2748,-0.35352954,0.93542337
2749,-0.89282286,-0.45040798
2750,0.54224175,-0.84022254
2751,0.77821147,0.62800229
2752,-0.70672905,0.70748430
2753,-0.62883317,-0.77754027
2754,0.83964282,-0.54313892
2755,0.45136139,0.89234126
2756,-0.93504518,0.35452852
2757,-0.25372481,-0.96727645
2758,0.98867393,-0.15007935
2759,0.04475296,0.99899811
2760,-0.99813318,-0.06107467
2761,0.16621827,-0.98608899
2762,0.96300036,0.26950017
2763,-0.36976358,0.92912585
2764,-0.88484496,-0.46588558
2765,0.55678958,-0.83065361
2766,0.76715869,0.64145738
2767,-0.71894068,0.69507146
2768,-0.61519921,-0.78837168
2769,0.84897274,-0.52843666
2770,0.43575543,0.90006512
2771,-0.94107652,0.33819366
2772,-0.23684402,-0.97154766
2773,0.99113727,-0.13284169
2774,0.02735150,0.99962586
2775,-0.99691844,-0.07844504
2776,0.18336298,-0.98304528
2777,0.95816177,0.28622720
2778,-0.38588560,0.92254663
2779,-0.87659878,-0.48122200
2780,0.57116860,-0.82083273
2781,0.75587326,0.65471798
2782,-0.73093438,0.68244773
2783,-0.60137868,-0.79896414
2784,0.85804528,-0.51357406
2785,0.42001727,0.90751612
2786,-0.94682258,0.32175618
2787,-0.21989135,-0.97552437
2788,0.99330008,-0.11556368
2789,0.00994167,0.99995059
2790,-0.99540138,-0.09579169
2791,0.20045216,-0.97970349
2792,0.95303267,0.30286753
2793,-0.40189070,0.91568768
2794,-0.86808670,-0.49641258
2795,0.58537453,-0.81076300
2796,0.74435854,0.66778016
2797,-0.74270648,0.66961712
2798,-0.58737576,-0.80931431
2799,0.86685765,-0.49855569
2800,0.40415168,0.91469198
2801,-0.95228153,0.30522108
2802,-0.20287192,-0.97920531
2803,0.99516171,-0.09825055
2804,-0.00747125,0.99997211
2805,-0.99358255,-0.11310937
2806,0.21748064,-0.97606462
2807,0.94761455,0.31941608
2808,-0.41777399,0.90855098
2809,-0.85931140,-0.51145273
2810,0.59940302,-0.80044734
2811,0.73261809,0.68063992
2812,-0.75425351,0.65658331
2813,-0.57319468,-0.81941921
2814,0.87540728,-0.48338613
2815,0.38816351,0.92159051
2816,-0.95745176,0.28859335
2817,-0.18579091,-0.98258930
2818,0.99672163,-0.08090756
2819,-0.02488198,0.99969041
2820,-0.99146241,-0.13039283
2821,0.23444326,-0.97212982
2822,0.94190913,0.33586785
2823,-0.43353066,0.90113884
2824,-0.85027552,-0.52633780
2825,0.61324990,-0.78988898
2826,0.72065544,0.69329339
2827,-0.76557183,0.64335042
2828,-0.55883974,-0.82927567
2829,0.88369143,-0.46806988
2830,0.37205756,0.92820966
2831,-0.96233171,0.27187806
2832,-0.16865350,-0.98567539
2833,0.99797928,-0.06353996
2834,-0.04228524,0.99910557
2835,-0.98904163,-0.14763683
2836,0.25133488,-0.96790022
2837,0.93591803,0.35221788
2838,-0.44915596,0.89345336
2839,-0.84098178,-0.54106343
2840,0.62691081,-0.77909106
2841,0.70847428,0.70573664
2842,-0.77665806,0.62992239
2843,-0.54431528,-0.83888072
2844,0.89170772,-0.45261168
2845,0.35583872,0.93454736
2846,-0.96691990,0.25508028
2847,-0.15146486,-0.98846263
2848,0.99893439,-0.04615302
2849,-0.05967575,0.99821782
2850,-0.98632097,-0.16483614
2851,0.26815033,-0.96337706
2852,0.92964315,0.36846116
2853,-0.46464515,0.88549697
2854,-0.83143300,-0.55562502
2855,0.64038169,-0.76805681
2856,0.69607818,0.71796596
2857,-0.78750885,0.61630332
2858,-0.52962571,-0.84823143
2859,0.89945364,-0.43701616
2860,0.33951190,0.94060177
2861,-0.97121489,0.23820505
2862,-0.13423023,-0.99095017
2863,0.99958658,-0.02875201
2864,-0.07704825,0.99702734
2865,-0.98330122,-0.18198554
2866,0.28488457,-0.95856184
2867,0.92308635,0.38459280
2868,-0.47999349,0.87727207
2869,-0.82163209,-0.57001817
2870,0.65365851,-0.75678968
2871,0.68347102,0.72997767
2872,-0.79812092,0.60249728
2873,-0.51477545,-0.85732502
2874,0.90692687,-0.42128804
2875,0.32308209,0.94637096
2876,-0.97521544,0.22125752
2877,-0.11695483,-0.99313724
2878,0.99993569,-0.01134220
2879,-0.09439746,0.99553460
2880,-0.97998327,-0.19907984
2881,0.30153248,-0.95345592
2882,0.91624957,0.40060788
2883,-0.49519637,0.86878109
2884,-0.81158197,-0.58423853
2885,0.66673714,-0.74529296
2886,0.67065650,0.74176806
2887,-0.80849099,0.58850849
2888,-0.49976909,-0.86615866
2889,0.91412514,-0.40543213
2890,0.30655423,0.95185322
2891,-0.97892028,0.20424283
2892,-0.09964387,-0.99502319
2893,0.99998158,0.00607112
2894,-0.11171811,0.99373996
2895,-0.97636819,-0.21611384
2896,0.31808904,-0.94806087
2897,0.90913498,0.41650155
2898,-0.51024914,0.86002660
2899,-0.80128574,-0.59828186
2900,0.67961365,-0.73357022
2901,0.65763861,0.75333357
2902,-0.81861597,0.57434124
2903,-0.48461109,-0.87472975
2904,0.92104626,-0.38945320
2905,0.28993332,0.95704687
2906,-0.98232830,0.18716614
2907,-0.08230264,-0.99660736
2908,0.99972427,0.02348267
2909,-0.12900497,0.99164397
2910,-0.97245699,-0.23308238
2911,0.33454922,-0.94237828
2912,0.90174472,0.43226901
2913,-0.52514732,0.85101134
2914,-0.79074645,-0.61214381
2915,0.69228411,-0.72162503
2916,0.64442122,0.76467073
2917,-0.82849282,0.55999970
2918,-0.46930608,-0.88303554
2919,0.92768812,-0.37335610
2920,0.27322444,0.96195030
2921,-0.98543841,0.17003262
2922,-0.06493637,-0.99788940
2923,0.99916375,0.04088718
2924,-0.14625278,0.98924726
2925,-0.96825093,-0.24998032
2926,0.35090801,-0.93640995
2927,0.89408094,0.44790545
2928,-0.53988624,0.84173799
2929,-0.77996737,-0.62582016
2930,0.70474476,-0.70946091
2931,0.63100839,0.77577603
2932,-0.83811843,0.54548836
2933,-0.45385870,-0.89107364
2934,0.93404865,-0.35714573
2935,0.25643265,0.96656209
2936,-0.98824978,0.15284745
2937,-0.04755033,-0.99886882
2938,0.99830031,0.05827937
2939,-0.16345632,0.98655057
2940,-0.96375120,-0.26680252
2941,0.36716050,-0.93015760
2942,0.88614601,0.46340615
2943,-0.55446154,0.83220935
2944,-0.76895171,-0.63930684
2945,0.71699172,-0.69708169
2946,0.61740410,0.78664613
2947,-0.84748995,0.53081149
2948,-0.43827364,-0.89884162
2949,0.94012606,-0.34082699
2950,0.23956302,0.97088081
2951,-0.99076152,0.13561587
2952,-0.03014980,-0.99954540
2953,0.99713415,0.07565396
2954,-0.18061037,0.98355472
2955,-0.95895928,-0.28354391
2956,0.38330168,-0.92362320
2957,0.87794232,0.47876638
2958,-0.56886876,0.82242829
2959,-0.75770289,-0.65259969
2960,0.72902137,-0.68449098
2961,0.60361260,0.79727775
2962,-0.85660446,0.51597363
2963,-0.42255560,-0.90633702
2964,0.94591832,-0.32440484
2965,0.22262067,0.97490513
2966,-0.99297279,0.11834310
2967,-0.01274006,-0.99991882
2968,0.99566555,0.09300568
2969,-0.19770972,0.98026061
2970,-0.95387650,-0.30019939
2971,0.39932671,-0.91680866
2972,0.86947238,0.49398151
2973,-0.58310360,0.81239784
2974,-0.74622416,-0.66569471
2975,0.74082994,-0.67169261
2976,0.58963794,0.80766767
2977,-0.86545932,0.50097919
2978,-0.40670934,-0.91355759
2979,0.95142382,-0.30788422
2980,0.20561074,0.97863388
2981,-0.99488294,0.10103436
2982,0.00467363,-0.99998909
2983,0.99389511,0.11032928
2984,-0.21474920,0.97666925
2985,-0.94850445,-0.31676388
2986,0.41523075,-0.90971613
2987,0.86073875,0.50904691
2988,-0.59716159,0.80212092
2989,-0.73451918,-0.67858797
2990,0.75241393,-0.65869057
2991,0.57548445,0.81781268
2992,-0.87405175,0.48583281
2993,-0.39073968,-0.92050123
2994,0.95664084,-0.29127020
2995,0.18853839,0.98206580
2996,-0.99649143,0.08369491
2997,0.02208598,-0.99975610
2998,0.99182320,0.12761949
2999,-0.23172364,0.97278166
3000,-0.94284469,-0.33323240
3001,0.43100891,-0.90234768
3002,0.85174412,0.52395797
3003,-0.61103863,0.79160076
3004,-0.72259134,-0.69127548
3005,0.76376981,-0.64548868
3006,0.56115639,0.82770979
3007,-0.88237917,0.47053900
3008,-0.37465146,-0.92716575
3009,0.96156776,-0.27456775
3010,0.17140879,0.98519999
3011,-0.99779773,0.06633000
3012,0.03949170,-0.99921989
3013,0.98945051,0.14487107
3014,-0.24862787,0.96859908
3015,-0.93689907,-0.34959996
3016,0.44665644,-0.89470553
3017,0.84249109,0.53871024
3018,-0.62473041,0.78084052
3019,-0.71044433,-0.70375335
3020,0.77489418,-0.63209105
3021,0.54665810,0.83735591
3022,-0.89043909,0.45510247
3023,-0.35844958,-0.93354911
3024,0.96620309,-0.25778198
3025,0.15422712,0.98803544
3026,-0.99880147,0.04894490
3027,0.05688552,-0.99838072
3028,0.98677784,0.16207881
3029,-0.26545677,0.96412277
3030,-0.93066931,-0.36586156
3031,0.46216860,-0.88679206
3032,0.83298260,0.55329925
3033,-0.63823277,0.76984346
3034,-0.69808185,-0.71601796
3035,0.78578353,-0.61850160
3036,0.53199399,0.84674811
3037,-0.89822894,0.43952787
3038,-0.34213892,-0.93964940
3039,0.97054547,-0.24091795
3040,0.13699862,0.99057126
3041,-0.99950236,0.03154489
3042,0.07426216,-0.99723876
3043,0.98380584,0.17923747
3044,-0.28220525,0.95935404
3045,-0.92415726,-0.38201228
3046,0.47754067,-0.87860966
3047,0.82322139,0.56772047
3048,-0.65154165,0.75861287
3049,-0.68550766,-0.72806543
3050,0.79643464,-0.60472459
3051,0.51716846,0.85588366
3052,-0.90574646,0.42381990
3053,-0.32572445,-0.94546473
3054,0.97459358,-0.22398080
3055,0.11972851,0.99280667
3056,-0.99990010,0.01413523
3057,0.09161637,-0.99579436
3058,0.98053551,0.19634184
3059,-0.29886824,0.95429438
3060,-0.91736495,-0.39804721
3061,0.49276799,-0.87016076
3062,0.81321055,0.58196962
3063,-0.66465306,0.74715215
3064,-0.67272550,-0.73989218
3065,0.80684435,-0.59076411
3066,0.50218600,0.86475962
3067,-0.91298938,0.40798333
3068,-0.30921111,-0.95099342
3069,0.97834611,-0.20697565
3070,0.10242201,0.99474102
3071,-0.99999464,-0.00327879
3072,0.10894286,-0.99404800
3073,0.97696781,0.21338674
3074,-0.31544065,0.94894528
3075,-0.91029435,-0.41396153
3076,0.50784594,-0.86144793
3077,0.80295300,0.59604234
3078,-0.67756289,0.73546481
3079,-0.65973926,-0.75149459
3080,0.81700933,-0.57662439
3081,0.48705125,0.87337339
3082,-0.91995543,0.39202297
3083,-0.29260394,-0.95623374
3084,0.98180193,-0.18990766
3085,0.08508436,0.99637377
3086,-0.99978590,-0.02069189
3087,0.12623639,-0.99200016
3088,0.97310382,0.23036702
3089,-0.33191746,0.94330841
3090,-0.90294772,-0.42975035
3091,0.52276993,-0.85247380
3092,0.79245192,0.60993433
3093,-0.69026732,0.72355443
3094,-0.64655286,-0.76286918
3095,0.82692665,-0.56230980
3096,0.47176868,0.88172233
3097,-0.92664254,0.37594366
3098,-0.27590793,-0.96118408
3099,0.98496008,-0.17278200
3100,0.06772085,0.99770433
3101,-0.99927396,-0.03809879
3102,0.14349172,-0.98965150
3103,0.96894473,0.24727750
3104,-0.34829369,0.93738544
3105,-0.89532727,-0.44540894
3106,0.53753549,-0.84324116
3107,0.78171051,0.62364149
3108,-0.70276248,0.71142453
3109,-0.63317037,-0.77401245
3110,0.83659321,-0.54782456
3111,0.45634300,0.88980395
3112,-0.93304861,0.35975027
3113,-0.25912821,-0.96584290
3114,0.98781955,-0.15560387
3115,0.05033672,0.99873233
3116,-0.99845898,-0.05549421
3117,0.16070360,-0.98700273
3118,0.96449172,0.26411307
3119,-0.36456439,0.93117815
3120,-0.88743520,-0.46093249
3121,0.55213803,-0.83375269
3122,0.77073199,0.63715953
3123,-0.71504462,0.69907880
3124,-0.61959583,-0.78492105
3125,0.84600610,-0.53317320
3126,0.44077885,0.89761573
3127,-0.93917179,0.34344769
3128,-0.24226983,-0.97020888
3129,0.99037939,-0.13837849
3130,0.03293725,0.99945742
3131,-0.99734122,-0.07287288
3132,0.17786682,-0.98405457
3133,0.95974624,0.28086859
3134,-0.38072458,0.92468846
3135,-0.87927401,-0.47631633
3136,0.56657326,-0.82401139
3137,0.75951964,0.65048438
3138,-0.72710991,0.68652105
3139,-0.60583329,-0.79559159
3140,0.85516250,-0.51836002
3141,0.42508098,0.90515530
3142,-0.94501019,0.32704091
3143,-0.22533789,-0.97428066
3144,0.99263895,-0.12111105
3145,0.01552772,0.99987942
3146,-0.99592102,-0.09022952
3147,0.19497617,-0.98080796
3148,0.95470965,0.29753903
3149,-0.39676937,0.91791832
3150,-0.87084609,-0.49155581
3151,0.58083665,-0.81402010
3152,0.74807692,0.66361201
3153,-0.73895472,0.67375505
3154,-0.59188694,-0.80602098
3155,0.86405957,-0.50338960
3156,0.40925410,0.91242045
3157,-0.95056200,0.31053486
3158,-0.20833756,-0.97805697
3159,0.99459749,-0.10380681
3160,-0.00188660,0.99999821
3161,-0.99419874,-0.10755888
3162,0.21202646,-0.97726393
3163,0.94938350,0.31411931
3164,-0.41269392,0.91086978
3165,-0.86215401,-0.50664628
3166,0.59492403,-0.80378193
3167,0.73640728,0.67653847
3168,-0.75057554,0.66078466
3169,-0.57776105,-0.81620592
3170,0.87269461,-0.48826641
3171,0.39330304,0.91940892
3172,-0.95582557,0.29393458
3173,-0.19127396,-0.98153669
3174,0.99625438,-0.08647102
3175,-0.01930042,0.99981374
3176,-0.99217492,-0.12485568
3177,0.22901253,-0.97342348
3178,0.94376945,0.33060437
3179,-0.42849338,0.90354490
3180,-0.85320050,-0.52158314
3181,0.60883099,-0.79329997
3182,0.72451425,0.68925983
3183,-0.76196873,0.64761382
3184,-0.56345993,-0.82614338
3185,0.88106507,-0.47299510
3186,0.37723264,0.92611855
3187,-0.96079922,0.27724507
3188,-0.17415227,-0.98471874
3189,0.99760914,-0.06910893
3190,-0.03670846,0.99932599
3191,-0.98985022,-0.14211470
3192,0.24592921,-0.96928781
3193,0.93786907,0.34698927
3194,-0.44416294,0.89594603
3195,-0.84398812,-0.53636187
3196,0.62255341,-0.78257734
3197,0.71240145,0.70177215
3198,-0.77313089,0.63424647
3199,-0.54898781,-0.83583039
3200,0.88916832,-0.45758030
3201,0.36104777,0.93254733
3202,-0.96548158,0.26047140
3203,-0.15697770,-0.98760217
3204,0.99866134,-0.05172580
3205,-0.05410545,0.99853522
3206,-0.98722529,-0.15933070
3207,0.26277140,-0.96485811
3208,0.93168432,0.36326897
3209,-0.45969787,0.88807535
3210,-0.83451974,-0.55097800
3211,0.63608706,-0.77161729
3212,0.70007253,0.71407175
3213,-0.78405863,0.62068677
3214,-0.53434908,-0.84526390
3215,0.89700192,-0.44202662
3216,0.34475332,0.93869334
3217,-0.96987110,0.24361867
3218,-0.13975544,-0.99018604
3219,0.99941063,-0.03432691
3220,-0.07148609,0.99744159
3221,-0.98430091,-0.17649844
3222,0.27953395,-0.96013582
3223,0.92521691,0.37943861
3224,-0.47509345,0.87993532
3225,-0.82479829,-0.56542712
3226,0.64942783,-0.76042324
3227,0.68753123,0.72615480
3228,-0.79474866,0.60693872
3229,-0.51954830,-0.85444111
3230,0.90456355,-0.42633882
3231,0.32835424,0.94455463
3232,-0.97396648,0.22669198
3233,-0.12249072,-0.99246967
3234,0.99985689,-0.01691753
3235,-0.08884514,0.99604547
3236,-0.98107803,-0.19361272
3237,0.29621178,-0.95512229
3238,0.91846889,0.39549321
3239,-0.49034500,0.87152845
3240,-0.81482661,-0.57970476
3241,0.66257173,-0.74899846
3242,0.67478138,0.73801768
3243,-0.80519766,0.59300655
3244,-0.50458986,-0.86335915
3245,0.91185087,-0.41052166
3246,0.31185549,0.95012957
3247,-0.97776651,0.20969647
3248,-0.10518878,-0.99445230
3249,0.99999988,0.00049705
3250,-0.10617732,0.99434721
3251,-0.97755760,-0.21066837
3252,0.31279987,-0.94981903
3253,0.91144228,0.41142794
3254,-0.50544792,0.86285710
3255,-0.80460775,-0.59380668
3256,0.67551470,-0.73734653
3257,0.66182679,0.74965680
3258,-0.81540251,0.57889444
3259,-0.48947832,-0.87201548
3260,0.91886163,-0.39457992
3261,0.29526210,0.95541626
3262,-0.98127002,0.19263728
3263,-0.08785486,-0.99613327
3264,0.99983960,0.01791156
3265,-0.12347736,0.99234736
3266,-0.97374064,-0.22766019
3267,0.32929316,-0.94422776
3268,0.90413922,0.42723796
3269,-0.52039754,0.85392410
3270,-0.79414481,-0.60772860
3271,0.68825287,-0.72547084
3272,0.64867145,0.76106858
3273,-0.82536006,0.56460673
3274,-0.47421828,-0.88040733
3275,0.92559373,-0.37851843
3276,0.27857909,0.96041328
3277,-0.98447591,0.17551959
3278,-0.07049422,-0.99751216
3279,0.99937606,0.03532071
3280,-0.14074004,0.99004656
3281,-0.96962833,-0.24458304
3282,0.34568664,-0.93835002
3283,0.89656192,0.44291845
3284,-0.53518945,0.84473205
3285,-0.78344095,-0.62146622
3286,0.70078236,-0.71337515
3287,0.63531929,0.77224958
3288,-0.83506733,0.55014771
3289,-0.45881432,-0.88853216
3290,0.93204516,-0.36234209
3291,0.26181152,0.96511900
3292,-0.98738325,0.15834859
3293,-0.05311212,-0.99858856
3294,0.99860936,0.05271922
3295,-0.15796010,0.98744547
3296,-0.96522194,-0.26143178
3297,0.36197534,-0.93218768
3298,0.88871264,0.45846471
3299,-0.54981911,0.83528376
3300,-0.77249944,-0.63501543
3301,0.71309936,-0.70106298
3302,0.62177438,0.78319639
3303,-0.84452140,0.53552175
3304,-0.44327116,-0.89638758
3305,0.93821394,-0.34605578
3306,0.24496447,0.96953207
3307,-0.98999113,0.14112949
3308,-0.03571384,-0.99936205
3309,0.99753982,0.07010182
3310,-0.17513232,0.98454493
3311,-0.96052277,-0.27820131
3312,0.37815434,-0.92574257
3313,0.88059378,0.47387195
3314,-0.56428206,0.82558209
3315,-0.76132363,-0.64837205
3316,0.72520012,-0.68853813
3317,0.60804087,0.79390574
3318,-0.85371941,0.52073336
3319,-0.42759347,-0.90397114
3320,0.94409817,-0.32966441
3321,0.22804305,0.97365105
3322,-0.99229878,0.12386753
3323,-0.01830466,-0.99983245
3324,0.99616772,0.08746323
3325,-0.19225150,0.98134571
3326,-0.95553231,-0.29488653
3327,0.39421871,-0.91901666
3328,0.87220776,0.48913553
3329,-0.57857394,0.81562996
3330,-0.74991685,-0.66153210
3331,0.73708099,-0.67580444
3332,0.59412283,0.80437434
3333,-0.86265844,0.50578690
3334,-0.41178602,-0.91128057
3335,0.94969606,-0.31317300
3336,0.21105237,0.97747475
3337,-0.99430543,0.10656790
3338,-0.00088984,-0.99999958
3339,0.99449348,0.10479819
3340,-0.20931245,0.97784883
3341,-0.95025194,-0.31148237
3342,0.41016358,-0.91201198
3343,0.86355722,0.50425082
3344,-0.59269035,0.80543041
3345,-0.73828250,-0.67449158
3346,0.74873835,-0.66286570
3347,0.58002454,0.81459898
3348,-0.87133592,0.49068698
3349,-0.39585361,-0.91831362
3350,0.95500600,-0.29658654
3351,0.19399764,0.98100197
3352,-0.99601054,0.08923589
3353,0.01652532,-0.99986345
3354,0.99251765,0.12210144
3355,-0.22630998,0.97405535
3356,-0.94468337,-0.32798380
3357,0.42598411,-0.90473062
3358,0.85464472,0.51921326
3359,-0.60662711,0.79498649
3360,-0.72642422,-0.68724656
3361,0.76016861,-0.64972579
3362,0.56575030,0.82457662
3363,-0.87974912,0.47543821
3364,-0.37980106,-0.92506820
3365,0.96002620,-0.27991006
3366,0.17688397,0.98423171
3367,-0.99741352,0.07187673
3368,0.03393554,-0.99942404
3369,0.99024069,0.13936773
3370,-0.24323896,0.96996641
3371,-0.93882823,-0.34438583
3372,0.44167551,-0.89717489
3373,0.84547293,0.53401828
3374,-0.62037992,0.78430146
3375,-0.71434557,-0.69979310
3376,0.77136844,-0.63638884
3377,0.55130434,0.83430421
3378,-0.88789552,0.46004513
3379,-0.36363325,-0.93154222
3380,0.96475530,-0.26314858
3381,0.15971658,0.98716289
3382,-0.99851400,0.05449570
3383,0.05133555,-0.99868149
3384,0.98766339,0.15659182
3385,-0.26009423,0.96558326
3386,-0.93268830,-0.36068350
3387,0.45723301,-0.88934696
3388,0.83604467,0.54866141
3389,-0.63394463,0.77337843
3390,-0.70205021,-0.71212745
3391,0.78233427,-0.62285876
3392,0.53669113,0.84377879
3393,-0.89577270,0.44451246
3394,-0.34735507,-0.93773365
3395,0.96919179,-0.24630722
3396,0.14250067,0.98979473
3397,-0.99931163,0.03709806
3398,0.06872006,-0.99763596
3399,0.98478651,0.17376849
3400,-0.27687067,0.96090722
3401,-0.92626542,-0.37687182
3402,0.47265190,-0.88124925
3403,0.82636279,0.56313813
3404,-0.64731705,0.76222086
3405,-0.68954182,-0.72424585
3406,0.79306293,-0.60913974
3407,0.52191508,0.85299742
3408,-0.90337813,0.42884487
3409,-0.33097148,-0.94364077
3410,0.97333431,-0.22939108
3411,0.12524146,0.99212629
3412,-0.99980617,0.01968909
3413,0.08608380,-0.99628788
3414,0.98161095,0.19089253
3415,-0.29356322,0.95593965
3416,-0.91956156,-0.39294589
3417,0.48792747,-0.87288415
3418,0.81643021,0.57744414
3419,-0.66049325,0.75083196
3420,-0.67682421,-0.73614466
3421,0.80355102,-0.59523588
3422,0.50698066,0.86195743
3423,-0.91070962,0.41304716
3424,-0.31448740,-0.94926167
3425,0.97718167,-0.21240529
3426,0.10794419,0.99415696
3427,-0.99999744,0.00227408
3428,0.10342150,-0.99463761
3429,0.97813761,0.20795874
3430,-0.31016678,0.95068216
3431,-0.91257882,-0.40890086
3432,0.50305516,-0.86425430
3433,0.80624992,0.59157503
3434,-0.67346913,0.73921531
3435,-0.66390127,-0.74782020
3436,0.81379545,-0.58115137
3437,0.49189240,0.87065601
3438,-0.91776490,0.39712408
3439,-0.29790789,-0.95459461
3440,0.98073262,-0.19535501
3441,0.09061410,0.99588609
3442,-0.99988538,-0.01514170
3443,0.12072791,-0.99268562
3444,0.97436756,0.22496194
3445,-0.32667634,0.94513625
3446,-0.90531921,-0.42473185
3447,0.51803029,-0.85536230
3448,0.79582506,0.60552657
3449,-0.68624085,0.72737443
3450,-0.65077692,-0.75926900
3451,0.82379311,-0.56689060
3452,0.47665486,0.87909049
3453,-0.92454189,0.38108051
3454,-0.28123790,-0.95963806
3455,0.98398608,-0.17824538
3456,0.07325646,0.99731314
3457,-0.99947000,-0.03255296
3458,0.13799778,-0.99043256
3459,0.97030193,0.24189699
3460,-0.34308687,0.93930370
3461,-0.89778495,-0.44043410
3462,0.53284830,-0.84621078
3463,0.78515881,0.61929452
3464,-0.69880438,0.71531278
3465,-0.63745511,-0.77048749
3466,0.83354092,-0.55245775
3467,0.46127269,0.88725841
3468,-0.93103838,0.36492124
3469,-0.26448259,-0.96439046
3470,0.98694110,-0.16108163
3471,0.05587652,0.99843770
3472,-0.99875152,-0.04995442
3473,0.15522586,-0.98787898
3474,0.96594197,0.25875872
3475,-0.35939342,0.93318611
3476,-0.88997835,-0.45600280
3477,0.54750484,-0.83680254
3478,0.77425426,0.63287461
3479,-0.71115607,0.70303416
3480,-0.62393987,-0.78147233
3481,0.84303594,-0.53785729
3482,0.44575050,0.89515722
3483,-0.93725252,0.34865123
3484,-0.24764694,-0.96885037
3485,0.98959672,-0.14386894
3486,0.03847956,0.99925941
3487,-0.99773002,-0.06734081
3488,0.17240693,-0.98502582
3489,0.96128905,0.27554205
3490,-0.37559101,0.92678553
3491,-0.88190174,-0.47143325
3492,0.56199533,-0.82714039
3493,0.76311487,0.64626282
3494,-0.72329205,0.69054222
3495,-0.61023533,-0.79222018
3496,0.85227525,-0.52309358
3497,0.43009308,0.90278453
3498,-0.94318241,0.33227539
3499,-0.23073611,-0.97301638
3500,0.99195224,-0.12661253
3501,0.02107084,0.99977797
3502,-0.99640590,-0.08470684
3503,0.18953578,-0.98187381
3504,0.95634443,0.29224187
3505,-0.39167476,0.92010373
3506,-0.87355763,-0.48672077
3507,0.57631540,-0.81722736
3508,0.75174397,0.65945512
3509,-0.73520875,0.67784077
3510,-0.59634560,-0.80272782
3511,0.86125606,-0.50817120
3512,0.41430509,0.91013807
3513,-0.94882619,0.31579867
3514,-0.21375522,-0.97688723
3515,0.99400687,-0.10931763
3516,0.00365566,0.99999332
3517,-0.99477953,-0.10204725
3518,0.20660721,-0.97842395
3519,0.95110977,0.30885312
3520,-0.40763977,0.91314280
3521,-0.86494845,-0.50186074
3522,0.59046072,-0.80706638
3523,0.74014497,0.67244738
3524,-0.74690241,0.66493368
3525,-0.58227491,-0.81299192
3526,0.86997575,-0.49309456
3527,0.39839140,0.91721553
3528,-0.95418221,0.29922611
3529,-0.19670941,-0.98046184
3530,0.99575996,-0.09198951
3531,-0.01376070,0.99990529
3532,-0.99285144,-0.11935679
3533,0.22361605,-0.97467732
3534,0.94558650,0.32537073
3535,-0.42348117,0.90590489
3536,-0.85607690,-0.51684850
3537,0.60442698,-0.79666054
3538,0.72832137,0.68523574
3539,-0.75836962,0.65182477
3540,-0.56802756,-0.82300949
3541,0.87843150,-0.47786829
3542,0.38235676,0.92401481
3543,-0.95924884,0.28256270
3544,-0.17960386,-0.98373902
3545,0.99721104,-0.07463340
3546,-0.03117296,0.99951398
3547,-0.99062210,-0.13663019
3548,0.24055712,-0.97063500
3549,0.93977648,0.34178972
3550,-0.43919420,0.89839214
3551,-0.84694558,-0.53167957
3552,0.61820996,-0.78601301
3553,0.71627682,0.69781625
3554,-0.76960677,0.63851815
3555,-0.55360788,-0.83277750
3556,0.88662082,-0.46249703
3557,0.36620608,0.93053377
